capture,source,dest,dest_port,label,n_events,n_gaps,median_gap,mad_gap,rcv,mean_gap,std_gap,cv,min_gap,max_gap,median_bytes,flag_0.05,score,flag_0.1,flag_0.2
benign,10.0.2.5,23.201.34.144,443,benign,56,55,1.4693849086761477,1.4690299034118652,0.9997583987271232,162.74072705615652,647.2539588741614,3.977209458151279,0.0001928806304931,4404.659914016724,3881.5,False,-0.5118728413591204,False,False
benign,10.0.2.5,23.201.56.37,443,benign,19,18,5.796847581863403,5.414926052093506,0.9341156508988064,174.16522677739462,407.2730729992409,2.3384293210250737,0.0489630699157714,1423.0076711177826,2545.5,False,-0.4419347312241013,False,False
benign,10.0.2.5,23.201.56.56,443,benign,33,32,6.044669032096863,5.789530515670776,0.9577911519933822,301.4552258178592,1085.991329994201,3.602496281322926,0.0015368461608886,6072.23193693161,1694.5,False,-0.44631673962179014,False,False
benign,10.0.2.5,23.201.56.58,443,benign,16,15,7.010075092315674,6.53003191947937,0.931520965679452,172.69713807106018,431.6089149143504,2.4992244789647584,1.0967254638671877e-05,1353.13409614563,1772.5,False,-0.428409170212407,False,False
benign,10.0.2.5,23.201.56.59,443,benign,15,14,7.523273468017578,7.522777438163757,0.9999340672838852,648.80626477514,1313.5675456286758,2.0245913409666683,7.009506225585938e-05,4707.211361885071,1692.0,False,-0.425443602677287,False,False
benign,10.0.2.5,23.221.236.100,443,benign,12,11,0.5496129989624023,0.2859220504760742,0.5202243233254267,7.218043804168701,16.732633917535782,2.3181674109364696,0.1232469081878662,56.91485786437988,0.0,False,-0.48195717194416304,False,False
benign,10.0.2.5,23.221.236.105,443,benign,16,15,0.0145649909973144,0.0145201683044433,0.9969225732525782,172.43690280914308,663.6166713443549,3.848460860369664,4.315376281738281e-05,2571.250858068466,0.0,False,-0.40981789168884325,False,False
benign,10.0.2.5,23.221.236.107,443,benign,15,14,0.0007330179214477,0.0006904602050781,0.9419417791510816,1.091340797288077,2.6206915878419914,2.4013503337859885,3.0040740966796875e-05,7.752620935440063,0.0,False,-0.40938559231926364,False,False
benign,10.0.2.5,23.221.236.111,443,benign,19,18,0.547836422920227,0.3495503664016723,0.638056090791488,82.87869177924262,342.19468417972087,4.128862037195249,0.0461859703063964,1453.9812779426577,0.0,False,-0.4816377739406643,False,False
benign,10.0.2.5,23.221.236.145,443,benign,16,15,58.86544990539551,58.86408591270447,0.9999768286372868,643.025718053182,1575.1862385713648,2.449647338119512,0.0007789134979248,6153.261162996292,3681.5,False,-0.4965298579252023,False,False
benign,10.0.2.5,23.246.16.148,443,benign,29,28,0.0077340602874755,0.0077160596847534,0.9976725546410186,1.2993973238127572,2.2151880002558166,1.704781100946014,0.0,7.780410051345825,0.0,False,-0.42812556197076823,False,False
benign,10.0.2.5,23.246.16.160,443,benign,29,28,0.0222659111022949,0.0222494602203369,0.9992611628654032,1.2998428855623518,2.207098014747974,1.697972916006011,0.0,7.753129005432129,0.0,False,-0.42703130204707795,False,False
benign,10.0.2.5,23.35.67.53,443,benign,19,18,6.887773990631104,6.621293067932129,0.9613110239880914,507.09583311610754,963.7074700772604,1.90044446659179,0.2498300075531005,3605.152199983597,1661.0,False,-0.42082024434919196,False,False
benign,10.0.2.5,23.57.134.185,443,benign,10,9,0.2685070037841797,0.2683830261230469,0.9995382702894692,1.8634132279290092,3.0915781948266114,1.6590942623406082,3.1948089599609375e-05,7.731739044189453,0.0,False,-0.4314878538370327,False,False
benign,10.0.2.5,3.41.202.151,443,benign,11,10,0.3518835306167602,0.3251866102218628,0.9241313728207038,1.1261507987976074,1.4341925284228756,1.2735350629366553,0.0245289802551269,4.001605987548828,0.0,False,-0.43292104555933897,False,False
benign,10.0.2.5,3.41.202.162,443,benign,13,12,0.582298994064331,0.5517450571060181,0.947528782859382,152.31494683027267,355.5927582556016,2.3345887298365087,0.0303390026092529,1077.4152600765228,899.0,False,-0.4604507028582683,False,False
benign,10.0.2.5,32.196.19.248,443,benign,11,10,1.9592474699020384,1.698706865310669,0.867020063267252,1.947000908851624,1.8951726846782224,0.9733804828042064,0.0548920631408691,5.453420877456665,0.0,False,-0.5179870856567423,False,False
benign,10.0.2.5,34.4.35.11,443,benign,18,17,0.1658780574798584,0.0775339603424072,0.4674154105754567,0.9367031209609088,2.149097352685637,2.294320692004318,0.0622551441192626,7.109153032302856,0.0,False,-0.47659513473318327,False,False
benign,10.0.2.5,34.49.241.189,443,benign,44,43,0.6968851089477539,0.5138580799102783,0.7373641269020181,1.193191373071005,1.3722688414316415,1.1500827716343034,0.0332071781158447,4.751725912094116,0.0,False,-0.5185594401190466,False,False
benign,10.0.2.5,34.98.64.218,443,benign,13,12,0.1292585134506225,0.1280499696731567,0.9906501804391592,1.312772512435913,2.7829486856213284,2.1199017036527006,6.818771362304688e-05,7.746145963668823,0.0,False,-0.406754917145613,False,False
benign,10.0.2.5,35.244.159.8,443,benign,15,14,0.2266179323196411,0.2124603986740112,0.9375268607355356,1.2108675752367293,2.575531513719201,2.127013363303312,0.0002729892730712,7.737082004547119,0.0,False,-0.40752235791136965,False,False
benign,10.0.2.5,45.57.90.1,443,benign,72,71,0.0029950141906738,0.0029859542846679,0.996975003980258,0.8918092821685362,3.2299643779342264,3.621810674677212,8.821487426757812e-06,24.6855731010437,0.0,False,-0.45337095603987715,False,False
benign,10.0.2.5,45.57.91.1,443,benign,72,71,0.0160927772521972,0.0160048007965087,0.9945331713532252,0.8878518729142739,3.205494553570269,3.610393412865813,6.103515625e-05,24.640043020248413,0.0,False,-0.4557409974911465,False,False
benign,10.0.2.5,52.184.222.228,443,benign,12,11,47.66852307319641,14.31570291519165,0.3003177357353713,43.49318382956765,22.50676363640361,0.517477950673802,1.1560001373291016,63.63053107261658,2885.0,False,-0.5347969019129363,False,True
benign,10.0.2.5,52.70.170.61,443,benign,12,11,1.6219758987426758,1.12618088722229,0.6943265236525916,1.7920228134502063,1.7174544989650635,0.9583887471044102,0.2548670768737793,5.185762882232666,0.0,False,-0.5160676553709707,False,False
benign,10.0.2.5,54.174.223.235,443,benign,13,12,0.256040096282959,0.2558741569519043,0.9993519009972904,3.091504673163096,3.6704019044139056,1.187254198991233,7.891654968261719e-05,8.005890846252441,0.0,False,-0.4112440169343487,False,False
benign,10.0.2.5,54.235.126.162,443,benign,14,13,0.254173994064331,0.2392878532409668,0.941433265514974,2.8546260687021108,3.5650499729727247,1.2488675879687516,0.0031828880310058,8.003248929977417,0.0,False,-0.40759804999058613,False,False
